id	book	book_code	chapter	verse	source	reviewed	editorial_note
BOR-CORBO-BM-1TI-005-024	I TIMÓTEO	1TI	5	24	Boe ere boe pa ia boe ero pegareuji, boei tugogado ei du otodai, ia boe ero pegareu boe ere boe pa ji nowu boei tugogado ei du rekodaji.		
BOR-CORBO-BM-1TI-005-025	I TIMÓTEO	1TI	5	25	Du reorere ia boe ero pemegareu ure towadudo kuri je, iagerema boe ekare boe pa ei boetoji, mare biadodumodukare jii je.		
BOR-CORBO-BM-1TI-006-HEAD-001	I TIMÓTEO	1TI	6		Boe etugarege eiboe.		Cabeçalho/subtítulo editorial da fonte.
BOR-CORBO-BM-1TI-006-001	I TIMÓTEO	1TI	6	1	Boe etugarege eiamedu boe, tawadaru jerebarido tagimejerage ebo, boe eredugodukawo Pao ieji, Pao o Bakaru Pemegareuji.		
BOR-CORBO-BM-1TI-006-002	I TIMÓTEO	1TI	6	2	Tagaba meartorure Pao jiwu tagimejerage eredugodudo, tamanamagere emage kodi, ere tudurudo turo pemegawo tai. Du jire amode eerduwado, du oinodu tabore amode boe enogituwado.		
BOR-CORBO-BM-1TI-006-003	I TIMÓTEO	1TI	6	3	Iaboe umode boe eerduwado ia bataru tuginoiwuji tumeartorukai Pagimejera Jesus Cristo bataru pemegareuji, boe eerduwa jetororeuji ma, 4imedu joku bokwareu nure ema, jorduwa bokwareu nure ema, mako paga paga nure, ure boe ekorigo pui tuwadaru tabo. Nowu inodu koiare boe ekorire pui, boe erugodure pui, boe emago pegare pui, boe etugu paga pagare pui.		
BOR-CORBO-BM-1TI-006-005	I TIMÓTEO	1TI	6	5	Meardae pegareu nure ema, jorduwakare boe jokoduji. Meardaere boe emeartoraeie umode enoe kuricigodo.		
BOR-CORBO-BM-1TI-006-006	I TIMÓTEO	1TI	6	6	Boe jokodu boe emeartorurae ure boe enoe kuricigodo, mare ure tuiegaredo pudui ure turugadu pudaiboejiwu ai tu je.		
BOR-CORBO-BM-1TI-006-007	I TIMÓTEO	1TI	6	7	Paga karega, pagaregodure awu moto kae boe bokwa tabo, pawogwamode piji boe bokwa tabo jamedu.		
BOR-CORBO-BM-1TI-006-008	I TIMÓTEO	1TI	6	8	Pagemode, pagudaemode ma, paegaremode awu inoduji tu je.		
BOR-CORBO-BM-1TI-006-009	I TIMÓTEO	1TI	6	9	Aidure toroe kuricigowowuge ewudumode turo pegareuto Aroe pegareu  meardae rekodaji, ewudumode tumeardae paga pagareu ro pegareu makareuto, dure ure tumugudo ime ewugeje jewoduioto, ewogwado du bogai.		
BOR-CORBO-BM-1TI-006-010	I TIMÓTEO	1TI	6	10	"Paga karega, boe pegareu jamedu boe parure diiero rema. Ia ime, nowu diiero ui tumorido ei du kodi, ere tuiaedo tumeartorae piji, icare ekiarigodae kuricigoreu buture ewugeje.
Boei tudurudo tumeartorae jidu."		
BOR-CORBO-BM-1TI-006-011	I TIMÓTEO	1TI	6	11	Akirema, Pao o imedu, arego awu inodu piji, akogeado boe jetororeuji, boe emeartoraeji, boe enogudui puapo duji, boe ewudugui pudui duji.		
BOR-CORBO-BM-1TI-006-012	I TIMÓTEO	1TI	6	12	Adurudo ameartorae jiwu amaragodaeji, akeragu boe einorudodaeji, du bogaire Pao makore awogai, ai ameartorae kogado ia boe makareuge eegai.		
BOR-CORBO-BM-1TI-006-013	I TIMÓTEO	1TI	6	13	Inogituwamode ai, ure boe eiamedu boe jedowu Pao jekai, ure tuwadaru maku Pôncio Pilatos jekaiwu Pagimejera Jesus Cristo jekai:		
BOR-CORBO-BM-1TI-006-014	I TIMÓTEO	1TI	6	14	Awo akedu rakado awu aroiaguduji aro pemegareu tabo, aro pegakareu tabo jii Pagimejera Jesus Cristo umode towadudo du kae.		
BOR-CORBO-BM-1TI-006-015	I TIMÓTEO	1TI	6	15	Boe aregodui pudae du keje umode boe eimejerage eimejera mito tu jiwu awadudo.		
BOR-CORBO-BM-1TI-006-016	I TIMÓTEO	1TI	6	16	"Ema mito tu je bimodukareu rema, mugure boe etaregodumodukare kaewu, boe eerdukare jiwu, boe eerdumodukare jiwu urugurebo tada. Emare kurire, emare ro rakare jii je. Oino godu.
Oroe kurireuge eroiagudu."		
BOR-CORBO-BM-1TI-006-017	I TIMÓTEO	1TI	6	17	Akogituwado awu moto kejewu oroe kurireugei, enojarokawo pudui, ekawo tubagado turoiwa bokware jiwu toroe bogai, mare epagawo Pao bogai, du ure boe jamedu boe makudu kurido pagai, paegarewo ji.		
BOR-CORBO-BM-1TI-006-018	I TIMÓTEO	1TI	6	18	Amagodo ei erowo turo pemegareuji, ero pemegareuwo enoroe kurireu rema, eedori kawo toroe keje, ewo toroe maku taidu tabo.		
BOR-CORBO-BM-1TI-006-019	I TIMÓTEO	1TI	6	19	"Ewo tugera pemegado ia toroe pemegareuji tudogi, ewo cinorudo nowu turoino du kodi.
Bapera ao."		
BOR-CORBO-BM-1TI-006-020	I TIMÓTEO	1TI	6	20	Timóteo, akedu rakado ameartoraeji. Awadaru paga pagareu, boe ewadaru paga pagareu pijido, boe emagoi tuiorduwa paga pagareu tabodu pijido.		
BOR-CORBO-BM-1TI-006-021	I TIMÓTEO	1TI	6	21	Iage ekodui nowu inodu rekodajidu, ere tuwarigu tumeartorae piji. Pao o boe pemegareu muguwo tagabo.		
